#{"t_start": 1709584918.2221575, "env_id": "CliffWalking-v0"}
-13.0,13,24.459969
-13.0,13,24.462359
-13.0,13,24.464459
-13.0,13,24.466726
-13.0,13,24.468805
-15.0,15,24.471589
-224.0,26,24.475636
-13.0,13,24.477823
-123.0,24,24.481816
-15.0,15,24.484334
-13.0,13,24.486678
-13.0,13,24.488856
-15.0,15,24.491183
-13.0,13,24.493751
-15.0,15,24.495997
-13.0,13,24.640187
-13.0,13,24.642387
-13.0,13,24.644726
-13.0,13,24.646823
-13.0,13,24.649162
-13.0,13,24.6513
-115.0,16,24.654355
-13.0,13,24.656526
-120.0,21,24.660094
-13.0,13,24.662233
-15.0,15,24.665047
-13.0,13,24.66722
-14.0,14,24.669748
-13.0,13,24.671942
-13.0,13,24.674334
-13.0,13,24.676506
-13.0,13,24.678984
-123.0,24,24.813455
-13.0,13,24.815686
-13.0,13,24.817755
-13.0,13,24.819607
-13.0,13,24.821484
-224.0,26,24.825593
-13.0,13,24.827649
-13.0,13,24.829887
-13.0,13,24.831661
-13.0,13,24.833735
-13.0,13,24.835608
-13.0,13,24.837626
-13.0,13,24.83942
-13.0,13,24.841485
-15.0,15,24.843765
-113.0,14,24.845708
-13.0,13,24.84766
-121.0,22,24.850648
-13.0,13,24.991911
-13.0,13,24.994074
-15.0,15,24.99641
-13.0,13,24.99858
-117.0,18,25.00116
-13.0,13,25.003053
-13.0,13,25.005157
-13.0,13,25.007305
-15.0,15,25.009495
-118.0,19,25.012485
-13.0,13,25.014454
-13.0,13,25.016427
-123.0,24,25.020083
-13.0,13,25.022132
-13.0,13,25.023868
-120.0,21,25.026712
-13.0,13,25.028611
-13.0,13,25.179722
-13.0,13,25.181854
-13.0,13,25.184071
-13.0,13,25.186352
-15.0,15,25.188801
-13.0,13,25.190694
-13.0,13,25.193041
-13.0,13,25.195025
-13.0,13,25.196842
-13.0,13,25.19864
-15.0,15,25.201057
-13.0,13,25.202871
-13.0,13,25.204807
-15.0,15,25.206714
-13.0,13,25.208713
-117.0,18,25.211258
-14.0,14,25.213401
-13.0,13,25.215125
-13.0,13,25.216978
-13.0,13,25.351004
-13.0,13,25.353265
-13.0,13,25.355232
-15.0,15,25.357733
-13.0,13,25.35965
-19.0,19,25.362345
-13.0,13,25.364257
-126.0,27,25.368492
-13.0,13,25.37035
-13.0,13,25.372138
-13.0,13,25.374219
-13.0,13,25.376222
-117.0,18,25.378786
-13.0,13,25.380708
-13.0,13,25.38261
-13.0,13,25.384906
-13.0,13,25.386778
-117.0,18,25.531363
-15.0,15,25.533951
-13.0,13,25.536672
-13.0,13,25.538807
-15.0,15,25.541195
-13.0,13,25.543553
-13.0,13,25.545963
-13.0,13,25.548156
-15.0,15,25.551117
-15.0,15,25.553561
-13.0,13,25.556169
-15.0,15,25.558568
-15.0,15,25.561795
-13.0,13,25.56398
-13.0,13,25.566447
-13.0,13,25.568553
-15.0,15,25.571066
-13.0,13,25.573147
-13.0,13,25.575671
-15.0,15,25.730979
-13.0,13,25.733204
-13.0,13,25.735643
-13.0,13,25.738033
-13.0,13,25.740196
-15.0,15,25.742765
-13.0,13,25.744912
-13.0,13,25.747286
-13.0,13,25.749748
-15.0,15,25.752148
-13.0,13,25.754274
-125.0,26,25.758855
-14.0,14,25.761032
-13.0,13,25.763335
-13.0,13,25.76544
-13.0,13,25.76779
-13.0,13,25.770225
-215.0,17,25.772722
-123.0,24,25.924146
-13.0,13,25.926733
-13.0,13,25.928883
-13.0,13,25.931337
-13.0,13,25.933568
-13.0,13,25.936078
-14.0,14,25.938808
-13.0,13,25.941065
-13.0,13,25.943274
-13.0,13,25.946109
-13.0,13,25.948222
-117.0,18,25.951282
-125.0,26,25.95523
-13.0,13,25.957769
-127.0,28,25.961929
-13.0,13,25.964345
-13.0,13,26.114792
-15.0,15,26.117281
-123.0,24,26.121294
-13.0,13,26.123458
-115.0,16,26.128067
-13.0,13,26.133044
-13.0,13,26.135424
-13.0,13,26.138431
-13.0,13,26.140747
-13.0,13,26.143455
-13.0,13,26.14616
-13.0,13,26.148892
-13.0,13,26.151217
-15.0,15,26.154383
-15.0,15,26.156904
-15.0,15,26.160089
-13.0,13,26.1624
-13.0,13,26.165022
-13.0,13,26.310125
-13.0,13,26.312089
-118.0,19,26.314936
-13.0,13,26.317109
-13.0,13,26.319047
-13.0,13,26.321209
-13.0,13,26.323157
-13.0,13,26.325234
-15.0,15,26.327621
-15.0,15,26.330006
-119.0,20,26.332694
-15.0,15,26.335031
-15.0,15,26.336882
-13.0,13,26.338851
-13.0,13,26.340622
-13.0,13,26.342606
-13.0,13,26.344446
-228.0,30,26.483441
-124.0,25,26.487292
-13.0,13,26.489414
-13.0,13,26.491457
-13.0,13,26.493419
-13.0,13,26.495327
-125.0,26,26.499401
-14.0,14,26.501547
-13.0,13,26.503404
-13.0,13,26.50551
-13.0,13,26.507726
-13.0,13,26.509577
-13.0,13,26.511822
-13.0,13,26.513698
-13.0,13,26.515952
-13.0,13,26.518092
-15.0,15,26.520471
-13.0,13,26.656953
-15.0,15,26.659707
-16.0,16,26.661918
-13.0,13,26.664319
-13.0,13,26.66628
-15.0,15,26.668927
-13.0,13,26.670932
-15.0,15,26.673293
-13.0,13,26.675502
-15.0,15,26.677873
-13.0,13,26.679775
-13.0,13,26.681968
-15.0,15,26.684147
-17.0,17,26.686905
-13.0,13,26.688833
-15.0,15,26.691195
-13.0,13,26.693064
-13.0,13,26.695121
-15.0,15,26.825534
-13.0,13,26.827675
-118.0,19,26.830742
-124.0,25,26.834735
-119.0,20,26.837785
-13.0,13,26.839874
-13.0,13,26.841863
-13.0,13,26.844084
-13.0,13,26.846368
-13.0,13,26.848313
-123.0,24,26.851904
-13.0,13,26.854343
-14.0,14,26.856304
-13.0,13,26.858256
-15.0,15,26.8606
-15.0,15,26.862983
-14.0,14,26.865143
-15.0,15,27.007598
-13.0,13,27.010037
-15.0,15,27.012556
-15.0,15,27.015182
-13.0,13,27.017413
-119.0,20,27.02068
-15.0,15,27.0234
-13.0,13,27.025944
-13.0,13,27.028169
-13.0,13,27.030267
-13.0,13,27.032885
-13.0,13,27.034929
-13.0,13,27.037039
-13.0,13,27.039361
-15.0,15,27.041912
-15.0,15,27.044469
-13.0,13,27.046725
-119.0,20,27.050033
-121.0,22,27.201069
-13.0,13,27.202971
-15.0,15,27.20531
-13.0,13,27.207237
-13.0,13,27.209234
-15.0,15,27.211551
-13.0,13,27.213527
-13.0,13,27.215507
-13.0,13,27.217457
-13.0,13,27.219305
-13.0,13,27.222541
-13.0,13,27.227671
-17.0,17,27.232834
-122.0,23,27.236598
-13.0,13,27.238375
-13.0,13,27.240135
-13.0,13,27.242388
-13.0,13,27.384153
-13.0,13,27.386498
-15.0,15,27.389139
-15.0,15,27.391759
-13.0,13,27.394117
-15.0,15,27.396481
-13.0,13,27.398596
-13.0,13,27.401145
-13.0,13,27.403393
-13.0,13,27.405703
-13.0,13,27.408097
-15.0,15,27.410773
-13.0,13,27.412967
-15.0,15,27.41576
-17.0,17,27.418635
-13.0,13,27.420997
-13.0,13,27.423123
-13.0,13,27.425354
-13.0,13,27.427762
-13.0,13,27.577442
-13.0,13,27.579597
-15.0,15,27.582299
-13.0,13,27.584371
-17.0,17,27.587425
-13.0,13,27.589574
-13.0,13,27.591805
-13.0,13,27.594233
-13.0,13,27.596541
-14.0,14,27.598757
-13.0,13,27.601178
-13.0,13,27.603364
-13.0,13,27.605799
-15.0,15,27.608373
-13.0,13,27.610563
-13.0,13,27.612725
-13.0,13,27.615422
-118.0,19,27.618588
-13.0,13,27.759523
-13.0,13,27.761603
-13.0,13,27.763926
-15.0,15,27.766049
-13.0,13,27.767953
-116.0,17,27.770543
-14.0,14,27.772737
-13.0,13,27.774972
-13.0,13,27.776889
-122.0,23,27.780096
-222.0,24,27.78365
-13.0,13,27.785501
-15.0,15,27.787558
-15.0,15,27.789411
-13.0,13,27.791464
-13.0,13,27.793463
-13.0,13,27.795422
-13.0,13,27.797228
-13.0,13,27.961082
-15.0,15,27.963659
-17.0,17,27.966631
-15.0,15,27.969111
-13.0,13,27.971835
-116.0,17,27.974668
-13.0,13,27.977201
-15.0,15,27.979624
-13.0,13,27.98225
-125.0,26,27.98691
-13.0,13,27.989116
-15.0,15,27.991721
-16.0,16,27.994355
-13.0,13,27.996845
-13.0,13,27.999038
-119.0,20,28.002374
-13.0,13,28.154533
-121.0,22,28.158221
-13.0,13,28.160666
-13.0,13,28.162777
-17.0,17,28.165946
-13.0,13,28.168133
-13.0,13,28.170571
-113.0,14,28.173102
-13.0,13,28.175653
-13.0,13,28.177884
-13.0,13,28.180481
-15.0,15,28.182826
-15.0,15,28.185758
-13.0,13,28.188033
-13.0,13,28.190251
-13.0,13,28.192612
-13.0,13,28.195058
-13.0,13,28.197181
-13.0,13,28.199374
-13.0,13,28.348015
-13.0,13,28.350501
-13.0,13,28.352712
-13.0,13,28.355186
-13.0,13,28.357357
-15.0,15,28.359911
-118.0,19,28.363295
-13.0,13,28.365798
-15.0,15,28.368193
-13.0,13,28.370569
-13.0,13,28.37299
-13.0,13,28.375205
-13.0,13,28.377374
-118.0,19,28.380811
-13.0,13,28.383153
-15.0,15,28.385469
-13.0,13,28.387534
-13.0,13,28.390077
-13.0,13,28.538871
-13.0,13,28.541104
-13.0,13,28.543481
-13.0,13,28.545908
-16.0,16,28.548391
-13.0,13,28.550986
-116.0,17,28.553605
-215.0,17,28.556646
-15.0,15,28.559462
-13.0,13,28.561659
-13.0,13,28.563818
-13.0,13,28.566393
-13.0,13,28.568527
-13.0,13,28.570596
-13.0,13,28.572669
-13.0,13,28.575228
-13.0,13,28.577246
-115.0,16,28.580039
-13.0,13,28.725597
-13.0,13,28.72813
-122.0,23,28.732199
-15.0,15,28.734589
-13.0,13,28.736754
-13.0,13,28.739433
-13.0,13,28.741612
-13.0,13,28.7439
-13.0,13,28.746338
-15.0,15,28.748973
-15.0,15,28.751597
-13.0,13,28.753837
-124.0,25,28.757658
-13.0,13,28.760355
-15.0,15,28.762728
-14.0,14,28.765445
-13.0,13,28.767669
-13.0,13,28.770131
-13.0,13,28.917964
-13.0,13,28.920389
-13.0,13,28.922603
-13.0,13,28.925009
-13.0,13,28.92747
-13.0,13,28.929619
-15.0,15,28.931887
-13.0,13,28.934304
-13.0,13,28.936446
-14.0,14,28.938747
-13.0,13,28.941147
-13.0,13,28.943438
-13.0,13,28.945531
-128.0,29,28.950262
-13.0,13,28.95257
-13.0,13,28.954968
-15.0,15,28.957282
-13.0,13,28.959721
-115.0,16,29.097677
-13.0,13,29.099979
-15.0,15,29.102093
-13.0,13,29.104042
-13.0,13,29.106138
-13.0,13,29.10819
-13.0,13,29.110087
-13.0,13,29.112238
-13.0,13,29.11409
-19.0,19,29.117048
-13.0,13,29.118975
-13.0,13,29.120924
-13.0,13,29.123127
-15.0,15,29.125376
-13.0,13,29.127304
-15.0,15,29.129737
-13.0,13,29.131649
-118.0,19,29.134796
-13.0,13,29.281906
-13.0,13,29.284476
-13.0,13,29.286635
-13.0,13,29.288987
-13.0,13,29.291322
-13.0,13,29.293393
-13.0,13,29.295606
-15.0,15,29.298547
-13.0,13,29.300708
-13.0,13,29.302866
-13.0,13,29.305189
-15.0,15,29.30777
-125.0,26,29.312016
-13.0,13,29.314166
-15.0,15,29.316741
-15.0,15,29.319278
-15.0,15,29.321854
-119.0,20,29.469479
-15.0,15,29.471885
-13.0,13,29.474334
-15.0,15,29.477046
-13.0,13,29.479211
-13.0,13,29.481368
-14.0,14,29.484067
-15.0,15,29.486459
-13.0,13,29.488821
-13.0,13,29.49101
-119.0,20,29.494612
-13.0,13,29.496739
-13.0,13,29.499196
-15.0,15,29.501561
-13.0,13,29.503953
-13.0,13,29.50638
-13.0,13,29.508545
-116.0,17,29.511436
-13.0,13,29.659915
-13.0,13,29.662109
-13.0,13,29.664487
-13.0,13,29.666521
-13.0,13,29.668819
-13.0,13,29.670944
-15.0,15,29.673524
-13.0,13,29.675563
-13.0,13,29.678132
-13.0,13,29.680254
-15.0,15,29.682667
-13.0,13,29.684972
-13.0,13,29.6873
-13.0,13,29.689389
-13.0,13,29.691717
-13.0,13,29.693879
-13.0,13,29.696175
-13.0,13,29.698313
-13.0,13,29.700732
-13.0,13,29.702831
-15.0,15,29.850123
-13.0,13,29.852362
-15.0,15,29.854742
-13.0,13,29.857143
-13.0,13,29.859523
-15.0,15,29.861881
-13.0,13,29.864287
-121.0,22,29.867824
-13.0,13,29.870302
-13.0,13,29.872663
-13.0,13,29.874757
-15.0,15,29.877046
-13.0,13,29.879616
-15.0,15,29.882029
-13.0,13,29.884196
-13.0,13,29.886626
-13.0,13,29.889096
-13.0,13,29.891296
-13.0,13,30.042341
-13.0,13,30.044647
-119.0,20,30.048285
-13.0,13,30.050486
-13.0,13,30.052956
-13.0,13,30.055233
-16.0,16,30.058043
-13.0,13,30.060552
-13.0,13,30.062782
-13.0,13,30.065029
-13.0,13,30.067795
-16.0,16,30.070222
-13.0,13,30.072588
-15.0,15,30.074855
-15.0,15,30.077632
-13.0,13,30.079786
-13.0,13,30.08198
-13.0,13,30.0841
-17.0,17,30.238384
-13.0,13,30.240668
-13.0,13,30.243113
-15.0,15,30.245442
-119.0,20,30.248838
-13.0,13,30.251205
-15.0,15,30.253534
-15.0,15,30.256123
-118.0,19,30.259409
-15.0,15,30.262137
-13.0,13,30.264275
-13.0,13,30.266598
-16.0,16,30.269186
-15.0,15,30.271684
-14.0,14,30.273816
-15.0,15,30.276198
-115.0,16,30.278839
-13.0,13,30.436222
-13.0,13,30.438936
-14.0,14,30.441374
-119.0,20,30.445253
-13.0,13,30.447561
-15.0,15,30.450382
-15.0,15,30.452892
-13.0,13,30.456242
-13.0,13,30.458706
-13.0,13,30.461423
-13.0,13,30.464092
-13.0,13,30.466585
-13.0,13,30.468826
-14.0,14,30.471489
-122.0,23,30.475337
-13.0,13,30.477787
-13.0,13,30.480225
-15.0,15,30.482626
-15.0,15,30.63676
-13.0,13,30.639279
-15.0,15,30.641708
-15.0,15,30.644321
-13.0,13,30.646499
-13.0,13,30.648948
-13.0,13,30.651468
-125.0,26,30.655507
-13.0,13,30.657883
-113.0,14,30.660258
-115.0,16,30.662912
-13.0,13,30.665027
-13.0,13,30.667158
-13.0,13,30.66973
-13.0,13,30.671858
-118.0,19,30.674861
-16.0,16,30.677238
-13.0,13,30.827322
-121.0,22,30.831272
-13.0,13,30.833489
-13.0,13,30.835693
-13.0,13,30.83839
-13.0,13,30.840633
-13.0,13,30.842802
-15.0,15,30.845471
-13.0,13,30.847916
-13.0,13,30.850103
-13.0,13,30.852576
-15.0,15,30.854922
-13.0,13,30.857559
-13.0,13,30.859623
-13.0,13,30.861751
-13.0,13,30.863849
-13.0,13,30.866453
-13.0,13,30.868603
-13.0,13,30.870713
-13.0,13,31.020074
-16.0,16,31.022959
-13.0,13,31.025431
-113.0,14,31.027656
-14.0,14,31.029874
-116.0,17,31.033059
-13.0,13,31.035274
-13.0,13,31.037676
-13.0,13,31.039877
-15.0,15,31.042623
-13.0,13,31.045067
-14.0,14,31.047368
-124.0,25,31.051765
-13.0,13,31.054172
-15.0,15,31.056436
-13.0,13,31.058859
-13.0,13,31.060987
-13.0,13,31.06339
-13.0,13,31.209306
-13.0,13,31.211617
-15.0,15,31.214113
-123.0,24,31.218595
-13.0,13,31.220793
-13.0,13,31.223034
-13.0,13,31.225563
-13.0,13,31.228528
-14.0,14,31.230837
-13.0,13,31.233326
-118.0,19,31.236377
-13.0,13,31.238847
-115.0,16,31.241444
-13.0,13,31.243686
-13.0,13,31.245785
-13.0,13,31.248387
-13.0,13,31.251223
-13.0,13,31.253321
-15.0,15,31.392508
-13.0,13,31.394725
-15.0,15,31.397243
-13.0,13,31.399405
-13.0,13,31.401393
-15.0,15,31.404139
-13.0,13,31.406594
-13.0,13,31.408805
-14.0,14,31.410966
-13.0,13,31.413214
-13.0,13,31.415551
-15.0,15,31.417944
-13.0,13,31.419753
-121.0,22,31.423132
-13.0,13,31.424919
-13.0,13,31.426917
-13.0,13,31.4287
-15.0,15,31.431417
-13.0,13,31.567497
-13.0,13,31.569467
-13.0,13,31.571356
-13.0,13,31.57368
-13.0,13,31.575569
-13.0,13,31.577435
-15.0,15,31.579798
-13.0,13,31.581886
-13.0,13,31.583662
-15.0,15,31.586337
-13.0,13,31.588218
-13.0,13,31.590248
-15.0,15,31.592533
-13.0,13,31.594334
-15.0,15,31.596576
-13.0,13,31.598594
-15.0,15,31.600838
-13.0,13,31.602694
-15.0,15,31.737357
-13.0,13,31.739964
-13.0,13,31.742001
-13.0,13,31.743957
-13.0,13,31.746179
-15.0,15,31.748451
-15.0,15,31.75075
-13.0,13,31.752699
-15.0,15,31.754816
-13.0,13,31.757221
-13.0,13,31.759166
-115.0,16,31.761692
-15.0,15,31.763883
-13.0,13,31.766092
-13.0,13,31.768286
-115.0,16,31.770592
-124.0,25,31.774411
-13.0,13,31.776558
-13.0,13,31.915719
-15.0,15,31.918169
-13.0,13,31.920117
-13.0,13,31.922631
-13.0,13,31.924802
-13.0,13,31.926694
-13.0,13,31.928502
-13.0,13,31.930743
-13.0,13,31.932545
-13.0,13,31.934866
-15.0,15,31.937217
-15.0,15,31.939534
-13.0,13,31.941665
-13.0,13,31.943686
-14.0,14,31.945704
-13.0,13,31.948142
-13.0,13,31.950369
-15.0,15,31.952961
-15.0,15,31.95547
-13.0,13,32.091277
-15.0,15,32.093776
-13.0,13,32.095693
-13.0,13,32.097612
-13.0,13,32.099925
-13.0,13,32.101871
-13.0,13,32.103709
-13.0,13,32.105529
-13.0,13,32.107848
-15.0,15,32.109916
-13.0,13,32.112227
-13.0,13,32.114019
-13.0,13,32.115943
-13.0,13,32.117807
-13.0,13,32.1199
-13.0,13,32.121717
-13.0,13,32.123696
-13.0,13,32.125814
-13.0,13,32.127651
-13.0,13,32.296054
-15.0,15,32.298843
-13.0,13,32.300792
-13.0,13,32.3029
-13.0,13,32.305274
-119.0,20,32.308654
-13.0,13,32.310884
-15.0,15,32.313251
-13.0,13,32.31571
-13.0,13,32.318176
-115.0,16,32.32092
-13.0,13,32.323051
-13.0,13,32.325145
-13.0,13,32.327761
-13.0,13,32.329959
-13.0,13,32.332038
-116.0,17,32.334902
-13.0,13,32.337237
-20.0,20,32.478262
-13.0,13,32.480479
-13.0,13,32.482811
-14.0,14,32.485282
-17.0,17,32.488084
-123.0,24,32.492071
-13.0,13,32.494576
-121.0,22,32.498592
-13.0,13,32.500741
-13.0,13,32.502872
-13.0,13,32.505219
-13.0,13,32.5076
-13.0,13,32.509717
-120.0,21,32.513155
-13.0,13,32.515465
-13.0,13,32.517861
-13.0,13,32.519967
-13.0,13,32.655233
-15.0,15,32.657388
-13.0,13,32.659511
-15.0,15,32.661839
-14.0,14,32.663888
-13.0,13,32.665982
-13.0,13,32.668215
-13.0,13,32.670481
-17.0,17,32.672992
-13.0,13,32.674873
-13.0,13,32.676842
-121.0,22,32.680367
-13.0,13,32.682811
-124.0,25,32.686495
-17.0,17,32.689275
-13.0,13,32.691223
-13.0,13,32.693486
-13.0,13,32.827369
-13.0,13,32.829839
-15.0,15,32.832096
-13.0,13,32.83422
-13.0,13,32.83617
-13.0,13,32.838837
-13.0,13,32.841043
-13.0,13,32.843199
-13.0,13,32.846193
-13.0,13,32.848461
-125.0,26,32.855239
-13.0,13,32.857069
-13.0,13,32.858848
-15.0,15,32.861189
-13.0,13,32.862909
-126.0,27,32.866631
-15.0,15,32.868486
-13.0,13,32.870535
-13.0,13,33.017222
-15.0,15,33.019633
-15.0,15,33.022208
-13.0,13,33.024559
-13.0,13,33.026758
-13.0,13,33.029191
-13.0,13,33.0314
-13.0,13,33.033805
-15.0,15,33.036463
-13.0,13,33.039298
-126.0,27,33.044004
-13.0,13,33.046253
-13.0,13,33.048336
-13.0,13,33.050896
-13.0,13,33.053163
-13.0,13,33.055523
-13.0,13,33.057857
-13.0,13,33.059973
-13.0,13,33.205338
-13.0,13,33.207481
-13.0,13,33.209667
-13.0,13,33.211604
-229.0,31,33.216398
-165.0,66,33.227435
-16.0,16,33.229879
-13.0,13,33.232266
-13.0,13,33.234448
-13.0,13,33.236851
-15.0,15,33.239438
-13.0,13,33.241561
-115.0,16,33.244289
-13.0,13,33.382025
-13.0,13,33.384075
-13.0,13,33.386233
-20.0,20,33.388977
-15.0,15,33.391196
-13.0,13,33.393094
-13.0,13,33.395174
-13.0,13,33.397131
-115.0,16,33.39972
-13.0,13,33.401692
-215.0,17,33.404225
-13.0,13,33.406038
-13.0,13,33.407999
-15.0,15,33.410225
-13.0,13,33.412022
-15.0,15,33.413879
-13.0,13,33.416089
-15.0,15,33.418154
-13.0,13,33.55622
-13.0,13,33.558263
-13.0,13,33.560446
-13.0,13,33.562374
-15.0,15,33.564656
-13.0,13,33.566559
-13.0,13,33.568856
-13.0,13,33.570756
-14.0,14,33.572776
-13.0,13,33.575056
-13.0,13,33.577251
-13.0,13,33.579281
-13.0,13,33.581298
-13.0,13,33.583608
-13.0,13,33.58598
-13.0,13,33.588045
-13.0,13,33.590313
-122.0,23,33.593798
-13.0,13,33.596084
-13.0,13,33.738549
-16.0,16,33.740848
-13.0,13,33.742999
-13.0,13,33.745623
-13.0,13,33.747757
-13.0,13,33.749834
-13.0,13,33.752298
-13.0,13,33.75459
-13.0,13,33.756825
-13.0,13,33.759223
-13.0,13,33.761317
-125.0,26,33.765534
-227.0,29,33.770241
-13.0,13,33.772666
-15.0,15,33.77501
-13.0,13,33.777386
-115.0,16,33.780082
-15.0,15,33.930284
-13.0,13,33.932193
-13.0,13,33.934401
-13.0,13,33.936317
-121.0,22,33.939816
-14.0,14,33.941692
-13.0,13,33.943577
-13.0,13,33.945858
-13.0,13,33.947672
-13.0,13,33.949512
-13.0,13,33.951784
-124.0,25,33.955391
-13.0,13,33.957382
-13.0,13,33.959552
-15.0,15,33.961986
-13.0,13,33.964011
-13.0,13,33.966147
-13.0,13,33.968262
-13.0,13,34.119157
-13.0,13,34.121369
-14.0,14,34.123348
-15.0,15,34.125686
-113.0,14,34.127917
-13.0,13,34.129836
-15.0,15,34.132096
-15.0,15,34.134237
-13.0,13,34.136553
-13.0,13,34.138459
-13.0,13,34.140397
-119.0,20,34.143258
-13.0,13,34.145367
-13.0,13,34.147374
-13.0,13,34.149391
-15.0,15,34.151788
-121.0,22,34.155185
-13.0,13,34.295101
-13.0,13,34.297072
-13.0,13,34.299254
-13.0,13,34.301368
-15.0,15,34.30341
-13.0,13,34.305536
-13.0,13,34.307411
-13.0,13,34.309523
-15.0,15,34.311938
-14.0,14,34.313911
-14.0,14,34.316034
-15.0,15,34.318272
-13.0,13,34.320198
-15.0,15,34.32253
-13.0,13,34.32436
-13.0,13,34.326558
-13.0,13,34.32856
-13.0,13,34.330414
-14.0,14,34.332576
-13.0,13,34.467611
-15.0,15,34.469889
-13.0,13,34.472148
-118.0,19,34.475177
-15.0,15,34.477587
-13.0,13,34.479613
-13.0,13,34.481693
-13.0,13,34.483663
-13.0,13,34.485842
-13.0,13,34.487995
-17.0,17,34.49034
-14.0,14,34.492594
-16.0,16,34.494935
-13.0,13,34.497061
-123.0,24,34.500467
-113.0,14,34.502504
-13.0,13,34.50484
-13.0,13,34.638088
-15.0,15,34.640413
-13.0,13,34.642577
-15.0,15,34.644831
-117.0,18,34.647428
-15.0,15,34.649661
-15.0,15,34.651821
-16.0,16,34.654456
-13.0,13,34.656353
-15.0,15,34.658431
-13.0,13,34.660469
-13.0,13,34.662598
-13.0,13,34.664459
-13.0,13,34.666706
-15.0,15,34.668924
-13.0,13,34.671054
-13.0,13,34.673249
-13.0,13,34.675115
-115.0,16,34.806036
-13.0,13,34.808405
-15.0,15,34.810538
-13.0,13,34.812746
-17.0,17,34.815067
-13.0,13,34.817518
-13.0,13,34.819515
-13.0,13,34.821505
-231.0,33,34.826657
-13.0,13,34.829117
-17.0,17,34.831768
-15.0,15,34.833894
-13.0,13,34.835844
-18.0,18,34.838706
-13.0,13,34.840908
-13.0,13,34.842945
-13.0,13,34.844841
